1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,1,0,0,30,177.65
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,1,0,0,40,111.09
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,0,0,50,119.76
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,50,162.6
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,70,254.91
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,20,46.99
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,1,0,0,0,30,89.79
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,1,0,0,0,40,136.02
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,1,0,0,0,50,141.39
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,1,0,0,0,50,178.85
1,0,201211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,1,0,0,0,70,197.78
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,1,0,0,30,123.1
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,1,0,0,40,109.08
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,1,0,0,50,142.84
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,1,0,0,50,84.45
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,70,126.45
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,55,1,0,0,0,30,81.08
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,1,0,0,0,40,101.56
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,1,0,0,0,50,105.83
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,1,0,0,0,50,170.56
1,0,201212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,1,0,0,0,70,151.8
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,20,39.76
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,1,0,0,30,102.05
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,1,0,0,40,81.14
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,1,0,0,50,104.65
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,0,0,50,116.98
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,70,145.46
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0,20,43.82
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,38,1,0,0,0,30,84.95
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,79,1,0,0,0,40,88.19
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,1,0,0,0,50,101.51
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,1,0,0,0,50,165.17
1,0,201301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,1,0,0,0,70,137.66
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,20,207.03
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,1,0,0,30,90.92
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,1,0,0,40,105.71
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,1,0,0,50,167.56
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,1,0,0,50,55.11
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,70,182.01
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0,20,86.99
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,1,0,0,0,30,115.07
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,81,1,0,0,0,40,100.89
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,1,0,0,0,50,116.56
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,1,0,0,0,50,82.61
1,0,201302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,47,1,0,0,0,70,196.8
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,1,0,0,30,65.46
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,1,0,0,40,52.7
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,0,0,50,74.45
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,1,0,0,50,136.4
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,0,0,70,260.06
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,0,20,44.09
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,1,0,0,0,30,90.26
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,1,0,0,0,40,92.62
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,61,1,0,0,0,50,117.43
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,1,0,0,0,50,98.14
1,0,201303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,48,1,0,0,0,70,89.95
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,20,399.59
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,1,0,0,30,49.52
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,0,1,0,0,40,73.16
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,1,0,0,50,61.82
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,1,0,0,50,95.67
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,70,104.67
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,20,103.36
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,1,0,0,0,30,72.79
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,115,1,0,0,0,40,65.27
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,76,1,0,0,0,50,98.95
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,74,1,0,0,0,50,168.72
1,0,201304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,1,0,0,0,70,166.11
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,107,0,0,1,0,26,21.37
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,10,17.2
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,585,0,1,0,0,20,20.84
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,2153,0,1,0,0,30,24.92
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,1248,0,1,0,0,40,40.25
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,715,0,1,0,0,50,43.71
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,349,0,1,0,0,50,68.64
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,219,0,1,0,0,70,84.93
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,0,0,0,10,48.29
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,602,1,0,0,0,20,23.9
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,2483,1,0,0,0,30,32.23
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,2030,1,0,0,0,40,55.53
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,1750,1,0,0,0,50,71.28
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,1016,1,0,0,0,50,91.68
1,0,201211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,527,1,0,0,0,70,122.27
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,106,0,0,1,0,26,23.24
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,1,0,0,10,23.96
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,522,0,1,0,0,20,23.1
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,1914,0,1,0,0,30,27.29
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,1139,0,1,0,0,40,37.27
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,767,0,1,0,0,50,50.79
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,296,0,1,0,0,50,80.39
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,259,0,1,0,0,70,80.24
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,0,0,0,10,23.63
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,569,1,0,0,0,20,26.14
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,2207,1,0,0,0,30,34.44
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,1750,1,0,0,0,40,62.23
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,1445,1,0,0,0,50,83.16
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,846,1,0,0,0,50,101.23
1,0,201212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,501,1,0,0,0,70,131.94
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,121,0,0,1,0,26,16.95
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,1,0,0,10,19.12
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,502,0,1,0,0,20,19.01
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,1779,0,1,0,0,30,23.62
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,1057,0,1,0,0,40,39.04
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,567,0,1,0,0,50,49.83
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,336,0,1,0,0,50,53.95
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,153,0,1,0,0,70,92
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,1,0,0,0,10,43.2
1,0,201301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,505,1,0,0,0,20,25.41
